653	тоже	тоже	PART	_	_	_	_	_	@mm1999m-words#@mm1999m#356.52#356.865
654	классная	классный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@mm1999m-words#@mm1999m#356.865#357.21
655	второе	второй	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#54.53#55.006
656	место	место	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#55.006#55.482
657	на	на	ADP	_	_	_	_	_	@kk2000m-words#@kk2000m#55.482#55.958
658	икс-фактор	икс-фактор	PROPN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#55.958#56.435
659	теперь	теперь	ADV	_	Degree=Pos	_	_	_	@kk2000m-words#@kk2000m#61.36#61.649
660	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@kk2000m-words#@kk2000m#61.649#61.938
661	дико	дико	ADV	_	Degree=Pos	_	_	_	@kk2000m-words#@kk2000m#61.938#62.227
662	неловко	неловкий	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@kk2000m-words#@kk2000m#62.227#62.516
663	потому	потому	ADV	_	Degree=Pos	_	_	_	@kk2000m-words#@kk2000m#62.516#62.805
664	что	что	SCONJ	_	_	_	_	_	@kk2000m-words#@kk2000m#62.805#63.094
665	если	если	SCONJ	_	_	_	_	_	@kk2000m-words#@kk2000m#63.094#63.383
666	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@kk2000m-words#@kk2000m#63.383#63.672
667	посмотрите	посмотреть	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=2|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@kk2000m-words#@kk2000m#63.672#63.961
668	видео	видео	NOUN	_	Animacy=Inan|Case=ACC|Gender=Neut|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#63.961#64.25
669	на	на	ADP	_	_	_	_	_	@kk2000m-words#@kk2000m#64.25#64.539
670	моём	мой	DET	_	Case=Loc|Gender=Neut|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#64.539#64.828
671	канале	канал	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#64.828#65.117
672	которое	который	PRON	_	Case=Acc	_	_	_	@kk2000m-words#@kk2000m#65.117#65.406
673	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@kk2000m-words#@kk2000m#65.406#65.695
674	выставили	выставить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kk2000m-words#@kk2000m#65.695#65.99
675	вот	вот	PART	_	_	_	_	_	@kk2000m-words#@kk2000m#68.73#68.99
676	да	да	PART	_	_	_	_	_	@kk2000m-words#@kk2000m#68.99#69.25
677	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kk2000m-words#@kk2000m#117.42#117.64
678	думаю	думать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kk2000m-words#@kk2000m#117.64#117.86
679	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@kk2000m-words#@kk2000m#117.86#118.08
680	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#118.08#118.3
681	расскажешь	рассказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kk2000m-words#@kk2000m#118.3#118.52
682	получше	хорошо	ADV	_	Degree=Cmp	_	_	_	@kk2000m-words#@kk2000m#118.52#118.74
683	Чернис	Чернис	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#123.29#123.875
684	Чернис	Чернис	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#123.875#124.46
685	Сернис	Сернис	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#124.46#124.94
686	Сернис	Сернис	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#124.94#125.42
687	Сернис	Сернис	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#125.42#125.9
688	блогер	блогер	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#128.6#129.05
689	тоже	тоже	PART	_	_	_	_	_	@kk2000m-words#@kk2000m#129.05#129.5
690	и	и	PART	_	_	_	_	_	@kk2000m-words#@kk2000m#132.55#133.015
691	невероятно	невероятно	ADV	_	Degree=Pos	_	_	_	@kk2000m-words#@kk2000m#133.015#133.48
692	красивая	красивый	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#133.48#133.945
693	девушка	девушка	NOUN	_	Animacy=Anim|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#133.945#134.41
694	просто	просто	PART	_	_	_	_	_	@kk2000m-words#@kk2000m#134.41#134.875
695	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@kk2000m-words#@kk2000m#134.875#135.34
696	невероятно	невероятно	ADV	_	Degree=Pos	_	_	_	@kk2000m-words#@kk2000m#135.34#135.805
697	красивая	красивый	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#135.805#136.27
698	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@kk2000m-words#@kk2000m#165.03#165.412
699	смотрел	смотреть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kk2000m-words#@kk2000m#165.412#165.794
700	на	на	ADP	_	_	_	_	_	@kk2000m-words#@kk2000m#165.794#166.176
701	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@kk2000m-words#@kk2000m#166.176#166.56
702	и	и	CCONJ	_	_	_	_	_	@kk2000m-words#@kk2000m#177.67#177.925
703	теперь	теперь	ADV	_	Degree=Pos	_	_	_	@kk2000m-words#@kk2000m#177.925#178.18
704	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@kk2000m-words#@kk2000m#178.18#178.435
705	здесь	здесь	ADV	_	Degree=Pos	_	_	_	@kk2000m-words#@kk2000m#178.435#178.69
706	короче	короткий	ADV	_	Degree=Cmp	_	_	_	@kk2000m-words#@kk2000m#183.45#183.818
707	твиттер	твиттер	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#183.818#184.186
708	сближает	сближать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kk2000m-words#@kk2000m#184.186#184.554
709	спасибо	спасибо	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#184.554#184.922
710	большое	большой	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#184.922#185.29
711	твиттер	твиттер	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#185.29#185.658
712	прям	прямо	PART	_	_	_	_	_	@kk2000m-words#@kk2000m#185.658#186.03
713	что	что	SCONJ	_	_	_	_	_	@kk2000m-words#@kk2000m#189.04#189.296
714	потом	потом	ADV	_	Degree=Pos	_	_	_	@kk2000m-words#@kk2000m#189.296#189.552
715	да	да	PART	_	_	_	_	_	@kk2000m-words#@kk2000m#189.552#189.81
716	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#189.81#190.165
717	потом	потом	ADV	_	Degree=Pos	_	_	_	@kk2000m-words#@kk2000m#190.165#190.52
718	Михаил	Михаил	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#193.91#194.4
719	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kk2000m-words#@kk2000m#198.32#198.7
720	не	не	PART	_	_	_	_	_	@kk2000m-words#@kk2000m#198.7#199.08
721	Кристьян	Кристьян	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#199.08#199.46
722	Грей	Грея	PROPN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@kk2000m-words#@kk2000m#199.46#199.84
723	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kk2000m-words#@kk2000m#199.84#200.22
724	Кристиан	Кристиан	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#203.295#204.145
725	Костов	Костов	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#204.64#205.28
726	просто	просто	PART	_	_	_	_	_	@kk2000m-words#@kk2000m#206.08#206.514
727	Крис	Крис	PROPN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#206.514#206.948
728	давай	давать	VERB	_	Aspect=Imp|Mood=Imp|Number=Sing|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@kk2000m-words#@kk2000m#206.948#207.382
729	Крис	Крис	PROPN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#207.382#207.816
730	пожалуйста	пожалуйста	ADV	_	Degree=Pos	_	_	_	@kk2000m-words#@kk2000m#207.816#208.25
731	если	если	SCONJ	_	_	_	_	_	@kk2000m-words#@kk2000m#215.4#215.741
732	честно	честно	ADV	_	Degree=Pos	_	_	_	@kk2000m-words#@kk2000m#215.741#216.082
733	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kk2000m-words#@kk2000m#216.082#216.423
734	ненавижу	ненавидеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@kk2000m-words#@kk2000m#216.423#216.764
735	этот	этот	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#216.764#217.105
736	вопрос	вопрос	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#217.105#217.45
737	спасибо	спасибо	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#217.45#217.81
738	Миш	Миша	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#217.81#218.17
739	что	что	SCONJ	_	_	_	_	_	@kk2000m-words#@kk2000m#218.17#218.53
740	отобрал	отобрать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kk2000m-words#@kk2000m#218.53#218.89
741	его	он	PRON	_	Case=Acc|Gender=Masc|Number=Sing|Person=3	_	_	_	@kk2000m-words#@kk2000m#218.89#219.25
742	но	но	CCONJ	_	_	_	_	_	@kk2000m-words#@kk2000m#220.01#220.435
743	вас	вы	PRON	_	Case=Acc|Number=Plur|Person=2	_	_	_	@kk2000m-words#@kk2000m#220.435#220.86
744	нужно	нужный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@kk2000m-words#@kk2000m#220.86#221.285
745	осведомить	осведомить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@kk2000m-words#@kk2000m#221.285#221.71
746	потому	потому	ADV	_	Degree=Pos	_	_	_	@kk2000m-words#@kk2000m#221.71#222.135
747	что	что	SCONJ	_	_	_	_	_	@kk2000m-words#@kk2000m#222.135#222.56
748	не	не	PART	_	_	_	_	_	@kk2000m-words#@kk2000m#222.56#222.985
749	все	все	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#222.985#223.41
750	знают	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kk2000m-words#@kk2000m#223.41#223.835
751	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kk2000m-words#@kk2000m#223.835#224.26
752	уверен	уверенный	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@kk2000m-words#@kk2000m#224.26#224.685
753	аммм	аммм	INTJ	_	_	_	_	_	@kk2000m-words#@kk2000m#224.685#225.12
754	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kk2000m-words#@kk2000m#225.83#226.106
755	родился	родиться	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@kk2000m-words#@kk2000m#226.106#226.382
756	и	и	CCONJ	_	_	_	_	_	@kk2000m-words#@kk2000m#226.382#226.658
757	живу	жить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kk2000m-words#@kk2000m#226.658#226.934
758	в	в	ADP	_	_	_	_	_	@kk2000m-words#@kk2000m#226.934#227.21
759	Москве	Москва	PROPN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#227.21#227.486
760	всю	весь	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#227.486#227.762
761	свою	свой	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#227.762#228.038
762	жизнь	жизнь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#228.038#228.314
763	но	но	CCONJ	_	_	_	_	_	@kk2000m-words#@kk2000m#228.314#228.59
764	так	так	ADV	_	Degree=Pos	_	_	_	@kk2000m-words#@kk2000m#228.59#228.866
765	случилось	случиться	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@kk2000m-words#@kk2000m#228.866#229.142
766	что	что	SCONJ	_	_	_	_	_	@kk2000m-words#@kk2000m#229.142#229.418
767	мой	мой	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#229.418#229.694
768	папа	папа	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#229.694#229.97
769	из	из	ADP	_	_	_	_	_	@kk2000m-words#@kk2000m#229.97#230.246
770	Болгарии	Болгария	PROPN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#230.246#230.522
771	и	и	CCONJ	_	_	_	_	_	@kk2000m-words#@kk2000m#230.522#230.798
772	у	у	ADP	_	_	_	_	_	@kk2000m-words#@kk2000m#230.798#231.074
773	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@kk2000m-words#@kk2000m#231.074#231.35
774	двойное	двойной	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#231.35#231.626
775	гражданство	гражданство	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#231.626#231.902
776	и	и	CCONJ	_	_	_	_	_	@kk2000m-words#@kk2000m#231.902#232.178
777	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kk2000m-words#@kk2000m#232.178#232.454
778	каждое	каждый	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#232.454#232.73
779	лето	лето	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#232.73#233.006
780	в	в	ADP	_	_	_	_	_	@kk2000m-words#@kk2000m#233.006#233.282
781	Болгарии	Болгария	PROPN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#233.282#233.57
782	иии	иии	CCONJ	_	_	_	_	_	@kk2000m-words#@kk2000m#234.73#235.105
783	в	в	ADP	_	_	_	_	_	@kk2000m-words#@kk2000m#235.105#235.48
784	пятнадцатом	пятнадцатый	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#235.48#235.855
785	году	год	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#235.855#236.23
786	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kk2000m-words#@kk2000m#236.23#236.605
787	по	по	ADP	_	_	_	_	_	@kk2000m-words#@kk2000m#236.605#236.98
788	приколу	прикол	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#236.98#237.355
789	пошёл	пойти	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kk2000m-words#@kk2000m#237.355#237.73
790	на	на	ADP	_	_	_	_	_	@kk2000m-words#@kk2000m#237.73#238.105
791	икс-фактор	икс-фактор	PROPN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#238.105#238.48
792	дошёл	дойти	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kk2000m-words#@kk2000m#238.76#239.136
793	до	до	ADP	_	_	_	_	_	@kk2000m-words#@kk2000m#239.136#239.512
794	финала	финал	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#239.512#239.888
795	взял	взять	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kk2000m-words#@kk2000m#239.888#240.264
796	второе	второй	ADJ	_	Case=Acc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#240.264#240.64
797	место	место	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#240.64#241.02
798	ээ	ээ	INTJ	_	_	_	_	_	@kk2000m-words#@kk2000m#241.82#242.158
799	ии	ии	CCONJ	_	_	_	_	_	@kk2000m-words#@kk2000m#242.158#242.496
800	подписал	подписать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kk2000m-words#@kk2000m#242.496#242.834
801	контракт	контракт	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#242.834#243.172
802	с	с	ADP	_	_	_	_	_	@kk2000m-words#@kk2000m#243.172#243.51
803	Вирджиния	Вирджиния	PROPN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#243.51#243.848
804	Рекордс	Рекордс	PROPN	_	_	_	_	_	@kk2000m-words#@kk2000m#243.848#244.186
805	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#244.186#244.524
806	самый	самый	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#244.524#244.862
807	большой	большой	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#244.862#245.2
808	лейбл	лейбл	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#245.2#245.538
809	в	в	ADP	_	_	_	_	_	@kk2000m-words#@kk2000m#245.538#245.876
810	Болгарии	Болгария	PROPN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#245.876#246.22
811	иии	иии	CCONJ	_	_	_	_	_	@kk2000m-words#@kk2000m#246.22#246.608
812	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@kk2000m-words#@kk2000m#246.608#246.996
813	предложили	предложить	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kk2000m-words#@kk2000m#246.996#247.384
814	принять	принять	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@kk2000m-words#@kk2000m#247.384#247.772
815	участие	участие	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#247.772#248.16
816	в	в	ADP	_	_	_	_	_	@kk2000m-words#@kk2000m#248.16#248.548
817	национальном	национальный	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#248.548#248.936
818	отборе	отбор	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#248.936#249.324
819	от	от	ADP	_	_	_	_	_	@kk2000m-words#@kk2000m#249.324#249.712
820	Болгарии	Болгария	PROPN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#249.712#250.1
821	чтоб	чтобы	SCONJ	_	Mood=Cnd	_	_	_	@kk2000m-words#@kk2000m#250.1#250.488
822	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kk2000m-words#@kk2000m#250.488#250.876
823	поехал	поехать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kk2000m-words#@kk2000m#250.876#251.264
824	на	на	ADP	_	_	_	_	_	@kk2000m-words#@kk2000m#251.264#251.652
825	евровидение	евровидение	PROPN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#251.652#252.04
826	и	и	CCONJ	_	_	_	_	_	@kk2000m-words#@kk2000m#252.1#252.285
827	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kk2000m-words#@kk2000m#252.285#252.47
828	им	они	PRON	_	Case=Dat|Number=Plur|Person=3	_	_	_	@kk2000m-words#@kk2000m#252.47#252.655
829	отказал	отказать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kk2000m-words#@kk2000m#252.655#252.84
830	потому	потому	ADV	_	Degree=Pos	_	_	_	@kk2000m-words#@kk2000m#253.17#253.449
831	что	что	SCONJ	_	_	_	_	_	@kk2000m-words#@kk2000m#253.449#253.728
832	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kk2000m-words#@kk2000m#253.728#254.007
833	дико	дико	ADV	_	Degree=Pos	_	_	_	@kk2000m-words#@kk2000m#254.007#254.286
834	боялся	бояться	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@kk2000m-words#@kk2000m#254.286#254.565
835	и	и	PART	_	_	_	_	_	@kk2000m-words#@kk2000m#254.565#254.844
836	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kk2000m-words#@kk2000m#254.844#255.123
837	каждый	каждый	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#255.123#255.402
838	год	год	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#255.402#255.681
839	смотрю	смотреть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@kk2000m-words#@kk2000m#255.681#255.96
840	евровидение	евровидение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#255.96#256.239
841	и	и	CCONJ	_	_	_	_	_	@kk2000m-words#@kk2000m#256.239#256.518
842	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@kk2000m-words#@kk2000m#256.518#256.797
843	далеко	далеко	ADV	_	Degree=Pos	_	_	_	@kk2000m-words#@kk2000m#256.797#257.076
844	не	не	PART	_	_	_	_	_	@kk2000m-words#@kk2000m#257.076#257.355
845	все	весь	DET	_	Case=Nom|Number=Plur	_	_	_	@kk2000m-words#@kk2000m#257.355#257.634
846	песни	песня	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@kk2000m-words#@kk2000m#257.634#257.913
847	нравятся	нравиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@kk2000m-words#@kk2000m#257.913#258.192
848	и	и	CCONJ	_	_	_	_	_	@kk2000m-words#@kk2000m#258.192#258.471
849	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@kk2000m-words#@kk2000m#258.471#258.75
850	думал	думать	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@kk2000m-words#@kk2000m#258.75#259.029
851	что	что	SCONJ	_	_	_	_	_	@kk2000m-words#@kk2000m#259.029#259.308
852	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@kk2000m-words#@kk2000m#259.308#259.587
853	дадут	дать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@kk2000m-words#@kk2000m#259.587#259.866
854	какую-нибудь	какой-нибудь	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#259.866#260.145
855	там	там	ADV	_	Degree=Pos	_	_	_	@kk2000m-words#@kk2000m#260.145#260.424
856	типа	тип	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@kk2000m-words#@kk2000m#260.424#260.72
857	парам	парам	X	_	_	_	_	_	@kk2000m-words#@kk2000m#260.84#261.27
858	пам	пам	X	_	_	_	_	_	@kk2000m-words#@kk2000m#261.27#261.7
859	паам	паам	X	_	_	_	_	_	@kk2000m-words#@kk2000m#261.7#262.13
860	пууф	пууф	X	_	_	_	_	_	@kk2000m-words#@kk2000m#262.13#262.56
861	там	там	ADV	_	Degree=Pos	_	_	_	@kk2000m-words#@kk2000m#262.56#262.99
